year,state,latitude,longitude,temp_mean_c,temp_max_c,temp_min_c,precipitation_mm,humidity_pct,solar_radiation,wind_speed_ms
202103,SouthDakota,43.969,-99.901,4.72,24.25,-7.19,1.43,65.85,14.82,3.98
202104,SouthDakota,43.969,-99.901,7.82,28.44,-5.01,1.41,60.39,18.32,3.84
202105,SouthDakota,43.969,-99.901,15.33,30.92,1.8,1.29,58.77,21.13,3.35
202106,SouthDakota,43.969,-99.901,25.8,40.98,12.64,0.9,45.29,26.14,3.22
202107,SouthDakota,43.969,-99.901,26.45,43.18,14.7,2.63,55.09,22.73,3.14
202108,SouthDakota,43.969,-99.901,25.4,39.15,13.73,1.91,52.8,20.93,3.42
202109,SouthDakota,43.969,-99.901,19.72,35.01,7.04,3.11,58.22,16.43,3.19
202110,SouthDakota,43.969,-99.901,11.42,29.11,-2.62,2.21,67.92,11.69,3.82
202111,SouthDakota,43.969,-99.901,4.22,20.65,-7.51,0.23,68.64,7.93,3.27
202112,SouthDakota,43.969,-99.901,-2.46,19.79,-18.23,0.46,72.21,6.04,3.57
202113,SouthDakota,43.969,-99.901,10.82,43.18,-25.93,1.36,62.55,15.33,3.48
202201,SouthDakota,43.969,-99.901,-4.97,9.08,-20.42,0.16,73.24,7.07,3.96
202202,SouthDakota,43.969,-99.901,-4.53,15.44,-22.65,0.33,62.32,11.43,4.48
202203,SouthDakota,43.969,-99.901,1.75,23.41,-15.33,0.47,61.54,15.32,4.36
202204,SouthDakota,43.969,-99.901,6.41,29.7,-5.77,2.95,58.12,18.98,5.57
202205,SouthDakota,43.969,-99.901,15.15,32.17,-0.8,2.43,61.79,21.48,3.24
202206,SouthDakota,43.969,-99.901,22.31,42.51,7.05,2.57,57.04,25.22,3.3
202207,SouthDakota,43.969,-99.901,26.12,42.35,12.98,2.9,57.32,24.89,2.89
202208,SouthDakota,43.969,-99.901,25.29,42.68,13.76,1.78,54.76,21.04,2.94
202209,SouthDakota,43.969,-99.901,21.11,39.65,8.0,0.32,47.03,17.72,3.22
202210,SouthDakota,43.969,-99.901,10.9,31.1,-4.06,0.54,55.92,12.72,3.29
202211,SouthDakota,43.969,-99.901,-0.64,25.08,-13.93,0.33,64.23,8.07,3.97
202212,SouthDakota,43.969,-99.901,-8.44,8.11,-28.84,1.64,85.85,5.93,3.78
202213,SouthDakota,43.969,-99.901,9.28,42.68,-28.84,1.37,61.65,15.84,3.74
202301,SouthDakota,43.969,-99.901,-4.57,9.16,-20.54,0.58,85.58,7.81,2.81
202302,SouthDakota,43.969,-99.901,-2.12,15.84,-20.25,0.59,68.73,12.21,3.83
202303,SouthDakota,43.969,-99.901,-0.9,18.06,-10.99,0.75,68.64,15.32,3.99
202304,SouthDakota,43.969,-99.901,7.64,32.58,-6.99,0.86,57.76,20.14,4.12
202305,SouthDakota,43.969,-99.901,18.72,32.73,-0.43,2.22,59.26,23.38,2.99
202306,SouthDakota,43.969,-99.901,23.42,39.26,11.0,3.28,58.4,23.93,2.6
202307,SouthDakota,43.969,-99.901,24.69,41.92,11.05,2.06,55.76,24.27,2.55
202308,SouthDakota,43.969,-99.901,24.86,42.9,13.96,2.26,55.75,20.97,2.77
202309,SouthDakota,43.969,-99.901,20.81,41.77,9.41,2.46,59.9,15.73,2.66
202310,SouthDakota,43.969,-99.901,9.6,31.99,-8.54,2.89,67.34,11.3,3.84
202311,SouthDakota,43.969,-99.901,3.55,20.33,-6.95,0.18,68.99,8.35,2.97
202312,SouthDakota,43.969,-99.901,-0.61,15.63,-14.19,0.98,82.13,5.49,3.44
202313,SouthDakota,43.969,-99.901,10.49,42.9,-20.54,1.6,65.71,15.76,3.21
